id;mapId;infoId;name;rarity
eff81038-4606-40f4-8e53-6c54eb47e7ae;4d08314f-2224-4eff-a3bd-8d141d981fad;725e4c86-296d-4954-8f13-f0de3ea6c3e4;Kiribati;1
05e0ac2d-a500-4244-8b7b-3ef384cb7ab4;4d08314f-2224-4eff-a3bd-8d141d981fad;b9c709b8-9f0b-40b1-aef0-7f36d4c031aa;Haiti;2
286dceec-c827-4517-aa5d-23616af54ef5;4d08314f-2224-4eff-a3bd-8d141d981fad;3f370e73-0b0f-4672-8738-e1f39611e7e9;Cambodia;2
759a0a51-f08a-4101-b646-4c6737abda46;4d08314f-2224-4eff-a3bd-8d141d981fad;eb0a68ee-91a8-47d1-9c73-a3b23ebf2911;Egypt;4
bd063be1-8d8e-449d-84da-b5c4d18ba3c4;4d08314f-2224-4eff-a3bd-8d141d981fad;e156df3f-c1b7-4f42-b8a0-55281e85350a;Turkmenistan;2
bd37944e-fefe-422b-86a5-8314503453f8;4d08314f-2224-4eff-a3bd-8d141d981fad;1bcc0267-da35-4fca-bcaf-f242589a8d89;Oman;2
3384366e-c5f8-4e70-829b-5160d3558201;4d08314f-2224-4eff-a3bd-8d141d981fad;310938e7-5040-4b33-b749-0f1f4e3d84e9;Jamaica;1
10e6c648-0de9-436e-9ea2-a8d357a7ffb6;4d08314f-2224-4eff-a3bd-8d141d981fad;d39c7f0a-915a-4f2d-9759-0ce6b8ab1118;Azerbaijan;2
0d9995a3-bd3f-4ea4-832b-24ed8ea69244;4d08314f-2224-4eff-a3bd-8d141d981fad;d853f04e-7485-4542-b475-20571f4c5cc4;Slovakia;2
1b7dd817-395d-4fb7-aa79-c6e53144f14a;4d08314f-2224-4eff-a3bd-8d141d981fad;1287872d-0680-48f5-be61-a2ab0d744590;Belarus;2
16e63632-f250-4f6d-a0d7-a15094db3551;4d08314f-2224-4eff-a3bd-8d141d981fad;e7b5d56d-e26a-490c-aed6-f26e614b9ba1;Vietnam;4
4206b93e-c542-42bf-8732-dd2fb30f55a7;4d08314f-2224-4eff-a3bd-8d141d981fad;b28fc0bb-a167-49c3-b2e5-27e547b1a655;Syria;3
03715ebf-6891-4fb6-8d9c-fbdb0e88eae6;4d08314f-2224-4eff-a3bd-8d141d981fad;62ad9a24-403f-4260-953c-4d4a062acd6d;Honduras;2
245f264c-6327-415b-9e3e-bc2d1039e954;4d08314f-2224-4eff-a3bd-8d141d981fad;1004b91b-a508-48d4-84ea-78b7ce7a161b;Tunisia;2
8068e83f-6b76-4af5-9862-1a2e8099a065;4d08314f-2224-4eff-a3bd-8d141d981fad;7ef6013f-900e-40f9-a763-cf4fdeae7ad0;Comoros;1
5d194a64-69f1-4100-a409-bda2a6de3349;4d08314f-2224-4eff-a3bd-8d141d981fad;64acb00d-5625-4260-8702-1fdc32d3d02b;Slovenia;1
33d50b76-fc0b-4afa-afb2-6004f56ea233;4d08314f-2224-4eff-a3bd-8d141d981fad;c92f551f-036f-44b6-a846-9fe60959cfd0;Switzerland;2
96f6e3af-d2d6-4d10-bd78-38bf7d87f371;4d08314f-2224-4eff-a3bd-8d141d981fad;b40c2d75-dd52-47f4-8faa-46f5c8f1873e;Myanmar;3
15d2354a-b982-4132-9d44-d073b63caec9;4d08314f-2224-4eff-a3bd-8d141d981fad;e8fc81a5-8745-4dc7-abcb-211924e99c9f;Paraguay;2
551e0a1c-05bf-4178-9670-d2bcdafa2b1f;4d08314f-2224-4eff-a3bd-8d141d981fad;b2060b5d-53bc-4ccb-b162-0cdc1469905f;Barbados;1
4c195de0-8b1d-46d2-8661-12844a91e9ea;4d08314f-2224-4eff-a3bd-8d141d981fad;0149b551-f3d4-4f8c-834b-ad08adfe6c1e;Jordan;2
1f7a44aa-fcba-43a0-8794-cf23ba74cfb4;4d08314f-2224-4eff-a3bd-8d141d981fad;1e776132-67bd-402e-b323-6fafde41a7f7;Laos;2
054dcb50-693b-4c20-b111-50f83320baea;4d08314f-2224-4eff-a3bd-8d141d981fad;226b3609-ed31-43d2-9e0d-acaf06e4c505;Togo;2
800c6ce7-8472-4e57-b1fe-312c6ee8162c;4d08314f-2224-4eff-a3bd-8d141d981fad;53c5c93b-5c83-4b72-b2aa-adeaebf2a9fd;Morocco;3
936af169-a27e-4fe8-82b9-1f4541cc715a;4d08314f-2224-4eff-a3bd-8d141d981fad;85c8ffb7-2b5a-4137-bcf7-c027208c5d73;Estonia;1
4d2a0a3c-74f8-437b-ac6b-22a05542d9af;4d08314f-2224-4eff-a3bd-8d141d981fad;c944029e-2eef-4dcf-93c6-f2ea762807f7;Indonesia;5
48a21bda-a2ec-45c1-af99-9f31139720b4;4d08314f-2224-4eff-a3bd-8d141d981fad;b9e0c7db-e3dd-4b89-b613-b2711b9e3f66;Seychelles;1
402a58b0-a09c-4560-8d97-eccfb46d31a9;4d08314f-2224-4eff-a3bd-8d141d981fad;0e24bdbd-80a2-48e3-8dd5-838aa0e9c04f;Mali;2
a4469fd4-4b82-46b1-bd5b-570540c8d51b;4d08314f-2224-4eff-a3bd-8d141d981fad;364c1a5b-75d5-45c7-89f3-ca9b0d016b3d;Timor-Leste;1
bad2269a-8bb1-4cef-9c6a-1f35b4ed9f83;4d08314f-2224-4eff-a3bd-8d141d981fad;e294c743-a85e-4e0d-8f3e-cbec24a2d067;Brazil;4
c2259328-a7a9-47ff-bf2f-3d1049b2ffea;4d08314f-2224-4eff-a3bd-8d141d981fad;17f64b6c-a6d2-494e-91f0-ccb7518c7278;Ghana;3
35b88683-8a4a-4ece-85fb-4076fb38e951;4d08314f-2224-4eff-a3bd-8d141d981fad;1208c627-6a10-4611-90d5-71b8a29d46e0;Kenya;3
a3af14fc-59b2-4b59-a6dd-f52e8cdeb803;4d08314f-2224-4eff-a3bd-8d141d981fad;829390e4-040b-4a71-9554-b69477c5a68d;Iceland;1
483d5233-8ea1-4d8e-ac7e-29bf06d549cc;4d08314f-2224-4eff-a3bd-8d141d981fad;7fce24ef-6178-43ee-8f79-da0fc5e99a18;Madagascar;3
374c95c2-da1a-4556-84ec-7044272d25fd;4d08314f-2224-4eff-a3bd-8d141d981fad;b13fbf85-cf43-4692-ae5e-43cfaa94451a;Bangladesh;4
cbde6a32-a748-406f-bfac-9f741a6ce054;4d08314f-2224-4eff-a3bd-8d141d981fad;abb28025-9465-4aea-9ed3-da7eb4ca2870;DR Congo;4
b2a93032-9780-46c8-80d3-a9f9487bbd1c;4d08314f-2224-4eff-a3bd-8d141d981fad;007f8e80-1cdf-408b-a7ab-08cd2fb28d05;Zimbabwe;2
1e792e45-a4e1-47e1-a19d-13f67d31f3e4;4d08314f-2224-4eff-a3bd-8d141d981fad;c8608de1-6a60-4acd-a383-5b18742161e9;Turkey;4
6584fd69-6d6e-4486-afc7-446b85e89b64;4d08314f-2224-4eff-a3bd-8d141d981fad;0f8240b3-21ca-4700-ae35-f9704eeba45e;Cape Verde;1
8e588008-c710-45c0-9f75-30e7049e3911;4d08314f-2224-4eff-a3bd-8d141d981fad;41860a06-c893-4cb4-b2a6-2356a79a9aec;Dominican Republic;2
0516b66d-5c47-4761-b912-da62dcf0fe45;4d08314f-2224-4eff-a3bd-8d141d981fad;f45106b9-ba54-461c-b1de-3973fc932908;Bahamas;1
a29e49af-5d0b-41f0-b7e9-0cde47c17c2a;4d08314f-2224-4eff-a3bd-8d141d981fad;fc09135d-e328-4853-931a-6bc52cec8f39;Germany;4
2fcb433d-758d-4eed-a283-159d18c8019c;4d08314f-2224-4eff-a3bd-8d141d981fad;4754e9d1-cebf-44bf-8b4f-93a2f10d531d;Suriname;1
e93988dd-dbd1-48d2-998b-520a8facef5a;4d08314f-2224-4eff-a3bd-8d141d981fad;dec7a8ac-ef65-435e-8688-8648917a4b25;Tonga;1
26e1bde9-0cf3-4372-8a28-ca4173bf8890;4d08314f-2224-4eff-a3bd-8d141d981fad;82ad7da7-79d7-4441-bc27-a812c2afe3db;Saint Lucia;1
71e2cd4a-1b09-4894-9272-61eba2dcbcec;4d08314f-2224-4eff-a3bd-8d141d981fad;41515376-2c89-4849-928f-48f4bc5e452f;Ireland;2
25fa6a9d-06e0-48fe-bec3-32eb3e8e2252;4d08314f-2224-4eff-a3bd-8d141d981fad;3a9bad44-6788-4df1-888b-7c5c6d077dd2;Vatican City;1
087bb389-4285-4a99-a611-b5331129b129;4d08314f-2224-4eff-a3bd-8d141d981fad;35e06d1f-cc8d-4d84-a61a-826292c0ee5a;Colombia;3
acb2c8f7-ea0a-4bca-ae82-ed3343a8955e;4d08314f-2224-4eff-a3bd-8d141d981fad;002d8078-2505-4d73-8484-d2ccd29e07c6;Portugal;2
f9c6a716-a238-4592-9838-073a53f48bfc;4d08314f-2224-4eff-a3bd-8d141d981fad;099fa0a5-21f5-4dde-8835-e308ff4a86d0;São Tomé and Príncipe;1
26d12152-6b76-48e6-b757-05cfeef85ed8;4d08314f-2224-4eff-a3bd-8d141d981fad;d97d269d-c44d-4f5f-9dad-7fc6e3168151;Yemen;3
f691e497-2ff5-4628-b336-e4f3185990cb;4d08314f-2224-4eff-a3bd-8d141d981fad;52e8e328-0515-49e4-af73-5ea262d8012f;Nigeria;4
ff986ac1-32de-4148-9718-d17661270287;4d08314f-2224-4eff-a3bd-8d141d981fad;023c036a-7924-4ecc-815e-5e109b238a75;Afghanistan;3
029b4ca4-5cdc-4e5a-8046-c1cf119eb089;4d08314f-2224-4eff-a3bd-8d141d981fad;732181b8-2f4b-40e4-a3ef-0b07c39677f0;Botswana;1
21c514b5-43c3-4896-b3fa-87fab1ec4f06;4d08314f-2224-4eff-a3bd-8d141d981fad;719e3690-b7e7-429c-8346-531b7b838119;El Salvador;2
8f79c055-187d-4487-a6fd-3d8419dfd425;4d08314f-2224-4eff-a3bd-8d141d981fad;6c1a5c4f-2a69-4bf7-a16f-bf9f39f0032c;Uganda;3
4bc0a55e-d006-462c-9e4f-0a9a48396013;4d08314f-2224-4eff-a3bd-8d141d981fad;c83f4d04-bd1c-4792-b49e-61cc87517b7f;Andorra;1
280f5a62-7432-47f2-9efa-3e37a3f8ad9a;4d08314f-2224-4eff-a3bd-8d141d981fad;6261acad-12af-4493-9b69-a7a828264e1d;Chad;2
0e908029-9566-4eb3-86f3-cf32540d947a;4d08314f-2224-4eff-a3bd-8d141d981fad;9b19b776-92fc-46fb-9587-4982f2156099;Finland;2
5bee42d4-9bbf-46df-bd42-9ab665772265;4d08314f-2224-4eff-a3bd-8d141d981fad;3b048805-28ea-44d5-910c-b267059b5f8e;Russia;4
9604f6b5-acab-4acd-a2fb-1f875d8e97c9;4d08314f-2224-4eff-a3bd-8d141d981fad;278e8d51-fb3d-43c5-81b5-995cacdeb565;Kazakhstan;2
c66f472f-311e-4c96-9b2d-8cc23b9246ff;4d08314f-2224-4eff-a3bd-8d141d981fad;069c2faa-ebe6-4498-aa7f-1d87c610f12f;Venezuela;3
dd40c497-ce60-4b04-9f63-03541c5937d0;4d08314f-2224-4eff-a3bd-8d141d981fad;08554907-d7c0-4560-a38f-85910102dae4;Monaco;1
ff5aaafa-7fe4-44b8-9f1c-f8331c8aeb2e;4d08314f-2224-4eff-a3bd-8d141d981fad;05d762e9-8061-4e6d-8a86-4790b5cd05ae;Senegal;2
a6d0d64b-9f0a-47c2-82c2-c624d6dd621f;4d08314f-2224-4eff-a3bd-8d141d981fad;50e3303d-7994-4c6c-b0f9-0293b392b5f1;Nepal;3
12977526-e3e6-47ab-bb70-1c7f4f6f896c;4d08314f-2224-4eff-a3bd-8d141d981fad;e66f5c52-064b-494b-8202-b4ab7c78ef59;United Arab Emirates;2
a5b98da7-50a2-4f75-a93f-30de9ef01f63;4d08314f-2224-4eff-a3bd-8d141d981fad;3d460201-743c-484f-bbdd-29b8a099546f;Bolivia;2
0af13ddd-ae2f-4f5b-9e7b-404a832d6878;4d08314f-2224-4eff-a3bd-8d141d981fad;36bb6a36-e583-40ae-913d-0c8ca9fc8b40;Chile;2
6e46ef34-8f59-4aa9-a44b-d7e1b3230ee2;4d08314f-2224-4eff-a3bd-8d141d981fad;0931ffb7-c599-42f1-bb80-4c6254a2b48e;Ivory Coast;3
6427e52f-8b2c-42d8-9f7b-202af94ce148;4d08314f-2224-4eff-a3bd-8d141d981fad;da5dca47-de80-43b8-a7aa-6f6314a04ad2;Libya;2
255caf4f-b083-4b68-bb2b-bbce2b929028;4d08314f-2224-4eff-a3bd-8d141d981fad;747f8f02-3050-42f6-9fe1-cf7be93b5eb8;Peru;3
59ef3a95-4840-4a07-84e7-3313ef0a69d3;4d08314f-2224-4eff-a3bd-8d141d981fad;2b871da5-9ca8-438a-88a1-ee343ccecbb7;Canada;3
8cfc17d9-9c29-414a-8526-a88ca1aaeaac;4d08314f-2224-4eff-a3bd-8d141d981fad;c05b05bd-dd02-4651-be05-ffed50f2d5cb;France;3
3a3dcb0f-bed8-4032-9102-50d3383157ec;4d08314f-2224-4eff-a3bd-8d141d981fad;61a55963-ba53-456b-97a3-9ee876a98744;Djibouti;1
09613aa1-39fc-4dbb-ae28-324fac7decbb;4d08314f-2224-4eff-a3bd-8d141d981fad;60937f75-a21e-4623-83b9-769251d66333;Burundi;2
0edab0f3-b3e3-4ef6-b02c-3aad32edda22;4d08314f-2224-4eff-a3bd-8d141d981fad;6aaab1ab-0d92-4b70-b59a-9b9e6c707f81;Kosovo;1
49d17e3e-129c-4d32-81dc-5ab996a73292;4d08314f-2224-4eff-a3bd-8d141d981fad;47bcfb50-52af-461b-8c0e-9e42a621f8ea;Denmark;2
c0ae6589-09cc-4222-8a0d-2d4d743d4f0d;4d08314f-2224-4eff-a3bd-8d141d981fad;9364d526-e158-483a-9a7e-2f69f7f6e3c3;Greece;2
26263071-0952-4ee2-aeff-64a7d485540a;4d08314f-2224-4eff-a3bd-8d141d981fad;b4af0421-85e9-4c2f-a81a-24e826661c24;Czechia;2
ce95e4d6-06e1-467a-a1f3-1cec0e33a15c;4d08314f-2224-4eff-a3bd-8d141d981fad;5c8c1a89-9849-4f80-9244-5433d053766b;Eritrea;1
6454c18d-a797-4b22-8b83-e0bd18db8c33;4d08314f-2224-4eff-a3bd-8d141d981fad;56aa0f7e-92e2-4141-a95c-8252010a4af9;Namibia;1
075b3c08-055e-4cd2-b464-e0644ab12b8c;4d08314f-2224-4eff-a3bd-8d141d981fad;3026aa66-3948-46b4-8f87-221aabbefbab;Iran;4
76aa5443-2912-41a6-8b29-d115d067dbd4;4d08314f-2224-4eff-a3bd-8d141d981fad;537d3f6d-131d-4e1c-8ca6-f0be9524bc9d;Equatorial Guinea;1
2b3ba161-a64d-4594-9073-0c2d72fae31c;4d08314f-2224-4eff-a3bd-8d141d981fad;964116a8-666f-4f54-88b7-a8b387261797;Mauritania;1
332dd677-326b-45e5-b805-18f60b5896b7;4d08314f-2224-4eff-a3bd-8d141d981fad;14be02bd-3541-48b3-b530-af5141700ae8;Bahrain;1
89a14b1c-4153-434f-ae60-517f339e1353;4d08314f-2224-4eff-a3bd-8d141d981fad;911b0a86-3d2d-4791-b99f-ab4e3d2c4f01;Ethiopia;4
914df9bb-4819-4a1c-a288-95d517e07986;4d08314f-2224-4eff-a3bd-8d141d981fad;ed20b516-65e4-4624-ab84-abb1dd446835;Zambia;2
2935800b-0805-4fd0-8641-ca5265a546cc;4d08314f-2224-4eff-a3bd-8d141d981fad;46dc35f2-6a43-4784-a570-c8476e85c201;Bosnia and Herzegovina;1
302724a3-a9bd-4382-9b63-37374afae1e1;4d08314f-2224-4eff-a3bd-8d141d981fad;59ca68c2-8a52-4148-8d2a-7db1c04d3733;Grenada;1
a6d858a0-89cb-4470-961b-5d3a4d83df84;4d08314f-2224-4eff-a3bd-8d141d981fad;596b5ad7-a087-4ead-8e71-ea78112a3cb9;Thailand;3
1c2bd247-547f-461e-b136-826557effd94;4d08314f-2224-4eff-a3bd-8d141d981fad;72f22dd0-8f8b-4c16-9457-a33adb5da346;Romania;2
b8795b03-b33d-49d6-a7c0-ee43fb479fe7;4d08314f-2224-4eff-a3bd-8d141d981fad;54b7ea6a-601e-4d86-8fe7-432596fa4017;Saint Vincent and the Grenadines;1
f4d3640d-cfa7-4e05-a98a-33d02a72d054;4d08314f-2224-4eff-a3bd-8d141d981fad;84f4e79a-1a85-4da0-925f-14dda9543bb6;Liberia;2
9c8208c2-4946-474f-8e84-0909a3f677f9;4d08314f-2224-4eff-a3bd-8d141d981fad;3f751fe9-ab4c-4732-9e19-b6b34005babe;United States;5
77ec14fb-a934-4516-8e10-891fd876c18a;4d08314f-2224-4eff-a3bd-8d141d981fad;6723ca43-2fe1-4e3f-8a55-93340ba210f0;South Sudan;2
f6dbd74b-b9f8-437c-9edd-10805353bedc;4d08314f-2224-4eff-a3bd-8d141d981fad;a11b0573-e25c-4c15-b164-652000eb1472;Armenia;1
8f904813-83c5-4b9c-acdf-ef2e0bdc70d6;4d08314f-2224-4eff-a3bd-8d141d981fad;c659458c-4ba5-4eb1-9a64-c6c5d4dc636c;Japan;4
efca58bf-830c-4157-bcc7-b65ac247f008;4d08314f-2224-4eff-a3bd-8d141d981fad;c522e854-d983-40f8-b4d5-a539d1425461;Pakistan;4
0210c10f-087d-41cf-8adf-5da66e996e64;4d08314f-2224-4eff-a3bd-8d141d981fad;94610ca1-ce73-47f2-a583-848a7aa0087c;Eswatini;1
0f15f680-ad23-4e99-a8f3-0b98f0ade913;4d08314f-2224-4eff-a3bd-8d141d981fad;716f6448-2e71-4de9-948d-0aee600ea071;Liechtenstein;1
92585ad0-70ac-4c69-8401-b6fcccf654b4;4d08314f-2224-4eff-a3bd-8d141d981fad;f5691849-1a76-48b2-8f48-3a141613c48d;Israel;2
55d5f1b5-d00f-49ba-8971-cdc5461c7dd5;4d08314f-2224-4eff-a3bd-8d141d981fad;f957669b-73c6-427e-9311-e058a2080bd4;Sri Lanka;2
d543fc83-c0f7-4cef-bb95-3941b4a41613;4d08314f-2224-4eff-a3bd-8d141d981fad;814b5d3e-f20c-4348-b858-6401cb1451f4;Albania;1
61357e84-a2e9-4ed8-94aa-8221ff0d027f;4d08314f-2224-4eff-a3bd-8d141d981fad;2de2585c-2e00-46a3-bc53-7539c6da560b;Algeria;3
e45a9527-2023-4a6f-9bae-2af77cfd0eff;4d08314f-2224-4eff-a3bd-8d141d981fad;99cf5b99-4f38-431f-9966-9161b9859116;Ukraine;3
447e8f3d-e059-4307-aef8-1c8774c8e971;4d08314f-2224-4eff-a3bd-8d141d981fad;32f8bd29-fb28-43b9-b129-a763b0dd4e2f;San Marino;1
13fec6ff-40a8-47c1-9bb7-185b7ba500c8;4d08314f-2224-4eff-a3bd-8d141d981fad;088f7886-8dc7-4856-9ef4-165d6ec40f87;Cuba;2
323b8a22-3a32-4763-978e-49ad0167385e;4d08314f-2224-4eff-a3bd-8d141d981fad;beb6f369-639f-42b2-b17d-20c085ae8efa;Nauru;1
26b1aad1-9260-45f3-ac22-b4241d0f4e02;4d08314f-2224-4eff-a3bd-8d141d981fad;daeba2d2-f872-475a-ac90-b16f7c6eda67;Spain;3
066e9755-6092-4ff3-aa76-b73f7266808e;4d08314f-2224-4eff-a3bd-8d141d981fad;68caa18f-8217-4291-9518-35a775f2b813;Kuwait;1
fd027833-7a54-4346-aab3-9de7cf4bb7e4;4d08314f-2224-4eff-a3bd-8d141d981fad;8339997a-af41-41a5-b218-6cc2a1ba44c3;Mauritius;1
63dec685-8485-49b4-a5bf-b6c34c5c7d71;4d08314f-2224-4eff-a3bd-8d141d981fad;11f3ed93-da8d-464d-a0a7-9f4d24692e56;Sweden;2
6dd8f2e9-2c80-429b-b79b-53fd9ed5cd58;4d08314f-2224-4eff-a3bd-8d141d981fad;e69e6c1f-010d-45df-b453-7d3bd7629337;Australia;3
ea6e5186-9631-4c92-a4d8-082859b64700;4d08314f-2224-4eff-a3bd-8d141d981fad;21694cb3-df17-4a19-8eba-1f7495f982d5;Cameroon;3
8ffcc90e-20fb-4fe1-95ee-d366dc4c9d25;4d08314f-2224-4eff-a3bd-8d141d981fad;e6f05a20-0a98-42e3-a1fe-ccf11299c6a2;Ecuador;2
3d9fce61-19df-4cc9-af2d-f51e6d78d0ef;4d08314f-2224-4eff-a3bd-8d141d981fad;2d2ace4b-60c1-403f-8b14-c2909ab9006c;Qatar;1
576d7732-eeab-4ba4-9724-9aa6903ae427;4d08314f-2224-4eff-a3bd-8d141d981fad;c389e87a-82db-4760-a314-1d32121fde46;Marshall Islands;1
e3f58cee-3904-416f-b92d-28e4798b179a;4d08314f-2224-4eff-a3bd-8d141d981fad;652efa96-258f-45a8-a684-c0f144dd1064;Poland;3
b9ca75af-3fc3-420f-b72f-b21e4edad26b;4d08314f-2224-4eff-a3bd-8d141d981fad;ea470bce-65df-4817-8a9e-4752f84c977d;South Africa;3
751faede-c5cb-413b-82c9-77d23caaa8ff;4d08314f-2224-4eff-a3bd-8d141d981fad;c4487f86-1e33-4f9d-9095-ab99c6b14020;Samoa;1
c6cef99a-4f9c-4995-87aa-635019f7c23c;4d08314f-2224-4eff-a3bd-8d141d981fad;ac932e2a-201d-4f3a-8635-7eb0f4d9f31e;Netherlands;2
17579a3b-b319-4a63-b87c-6c365292d1c4;4d08314f-2224-4eff-a3bd-8d141d981fad;3161337c-a9c9-4bf1-91f5-e61e93dbdaf8;Montenegro;1
dbd059c8-9471-4460-80c9-7ee6e7310598;4d08314f-2224-4eff-a3bd-8d141d981fad;7e941ce0-1b1a-4e8b-bc8b-8b5578adfa2f;Bhutan;1
c0653b38-fcd0-4d82-b66a-b923bc8f73eb;4d08314f-2224-4eff-a3bd-8d141d981fad;165b7781-ab70-40bb-8095-94d3585196d3;Malta;1
69ef00f6-541a-4358-abcf-68e6d0701a3e;4d08314f-2224-4eff-a3bd-8d141d981fad;0485704e-0db7-4cd9-a876-b9e72f7bfe14;Vanuatu;1
c198bcbe-3b63-48e6-87f4-9320d565da16;4d08314f-2224-4eff-a3bd-8d141d981fad;503d03d4-6d99-4117-b502-2f62aed0fbdc;Tanzania;3
fee97feb-b560-45cd-8e91-52836b8b06b3;4d08314f-2224-4eff-a3bd-8d141d981fad;1979d802-0639-4e0a-99a2-f928ddb1f800;New Zealand;2
e54e2a79-4924-47df-be82-a91978768014;4d08314f-2224-4eff-a3bd-8d141d981fad;e811bb11-87aa-49bf-844f-7e8201c08ab3;Palau;1
